uniprot.id	hla	ligand.len	count
Q14CB8	HLA-B2705	9	14
Q14CB8	HLA-C0202	9	22
Q14CB8	HLA-C1507	9	15
Q14CM0	HLA-A0201	9	37
Q14CM0	HLA-A1101	9	51
Q14CM0	HLA-B0702	9	30
Q14CM0	HLA-B2705	9	37
Q14CM0	HLA-C0202	9	76
Q14CM0	HLA-C1507	9	44
Q14CN2	HLA-A0201	9	29
Q14CN2	HLA-A1101	9	22
Q14CN2	HLA-B0702	9	15
Q14CN2	HLA-B2705	9	22
Q14CN2	HLA-C0202	9	70
Q14CN2	HLA-C1507	9	46
Q14CN4	HLA-A0201	9	19
Q14CN4	HLA-A1101	9	9
Q14CN4	HLA-B0702	9	8
Q14CN4	HLA-B2705	9	19
Q14CN4	HLA-C0202	9	30
Q14CN4	HLA-C1507	9	17
Q14CS0	HLA-A0201	9	12
Q14CS0	HLA-A1101	9	8
Q14CS0	HLA-B0702	9	9
Q14CS0	HLA-B2705	9	6
Q14CS0	HLA-C0202	9	22
Q14CS0	HLA-C1507	9	17
Q14CW9	HLA-A0201	9	5
Q14CW9	HLA-A1101	9	4
Q14CW9	HLA-B0702	9	5
Q14CW9	HLA-B2705	9	5
Q14CW9	HLA-C0202	9	13
Q14CW9	HLA-C1507	9	9
Q14CX5	HLA-A0201	9	40
Q14CX5	HLA-A1101	9	13
Q14CX5	HLA-B0702	9	13
Q14CX5	HLA-B2705	9	12
Q14CX5	HLA-C0202	9	44
Q14CX5	HLA-C1507	9	29
Q14CX7	HLA-A0201	9	45
Q14CX7	HLA-A1101	9	29
Q14CX7	HLA-B0702	9	13
Q14CX7	HLA-B2705	9	25
Q14CX7	HLA-C0202	9	58
Q14CX7	HLA-C1507	9	32
Q14CZ0	HLA-A0201	9	5
Q14CZ0	HLA-A1101	9	10
Q14CZ0	HLA-B0702	9	5
Q14CZ0	HLA-B2705	9	6
Q14CZ0	HLA-C0202	9	13
Q14CZ0	HLA-C1507	9	9
Q14CZ7	HLA-A0201	9	33
Q14CZ7	HLA-A1101	9	22
Q14CZ7	HLA-B0702	9	22
Q14CZ7	HLA-B2705	9	19
Q14CZ7	HLA-C0202	9	47
Q14CZ7	HLA-C1507	9	33
Q14CZ8	HLA-A0201	9	18
Q14CZ8	HLA-A1101	9	8
Q14CZ8	HLA-B0702	9	14
Q14CZ8	HLA-B2705	9	14
Q14CZ8	HLA-C0202	9	33
Q14CZ8	HLA-C1507	9	24
Q14D04	HLA-A0201	9	30
Q14D04	HLA-A1101	9	23
Q14D04	HLA-B0702	9	12
Q14D04	HLA-B2705	9	20
Q14D04	HLA-C0202	9	62
Q14D04	HLA-C1507	9	36
Q14D33	HLA-A0201	9	11
Q14D33	HLA-A1101	9	9
Q14D33	HLA-B0702	9	19
Q14D33	HLA-C0202	9	30
Q14D33	HLA-C1507	9	14
Q14DG7	HLA-A0201	9	37
Q14DG7	HLA-A1101	9	16
Q14DG7	HLA-B0702	9	22
Q14DG7	HLA-B2705	9	24
Q14DG7	HLA-C0202	9	60
Q14DG7	HLA-C1507	9	37
Q15003	HLA-A0201	9	16
Q15003	HLA-A1101	9	16
Q15003	HLA-B0702	9	22
Q15003	HLA-B2705	9	13
Q15003	HLA-C0202	9	41
Q15003	HLA-C1507	9	29
Q15004	HLA-A0201	9	1
Q15004	HLA-A1101	9	5
Q15004	HLA-B0702	9	4
Q15004	HLA-C0202	9	7
Q15004	HLA-C1507	9	6
Q15005	HLA-A0201	9	8
Q15005	HLA-A1101	9	11
Q15005	HLA-B0702	9	5
Q15005	HLA-B2705	9	10
Q15005	HLA-C0202	9	13
Q15005	HLA-C1507	9	8
Q15006	HLA-A0201	9	8
Q15006	HLA-A1101	9	10
Q15006	HLA-B0702	9	3
Q15006	HLA-B2705	9	12
Q15006	HLA-C0202	9	25
Q15006	HLA-C1507	9	15
Q15007	HLA-A0201	9	13
Q15007	HLA-A1101	9	7
Q15007	HLA-B0702	9	7
Q15007	HLA-B2705	9	11
Q15007	HLA-C0202	9	14
Q15007	HLA-C1507	9	11
Q15008	HLA-A0201	9	23
Q15008	HLA-A1101	9	10
Q15008	HLA-B0702	9	7
Q15008	HLA-B2705	9	12
Q15008	HLA-C0202	9	30
Q15008	HLA-C1507	9	19
Q15011	HLA-A0201	9	16
Q15011	HLA-A1101	9	4
Q15011	HLA-B0702	9	11
Q15011	HLA-B2705	9	8
Q15011	HLA-C0202	9	25
Q15011	HLA-C1507	9	16
Q15012	HLA-A0201	9	20
Q15012	HLA-A1101	9	2
Q15012	HLA-B0702	9	6
Q15012	HLA-B2705	9	3
Q15012	HLA-C0202	9	19
Q15012	HLA-C1507	9	10
Q15013	HLA-A0201	9	5
Q15013	HLA-A1101	9	2
Q15013	HLA-B0702	9	13
Q15013	HLA-B2705	9	5
Q15013	HLA-C0202	9	23
Q15013	HLA-C1507	9	14
Q15014	HLA-A0201	9	9
Q15014	HLA-A1101	9	12
Q15014	HLA-B0702	9	6
Q15014	HLA-B2705	9	2
Q15014	HLA-C0202	9	20
Q15014	HLA-C1507	9	10
Q15018	HLA-A0201	9	17
Q15018	HLA-A1101	9	12
Q15018	HLA-B0702	9	9
Q15018	HLA-B2705	9	14
Q15018	HLA-C0202	9	23
Q15018	HLA-C1507	9	12
Q15019	HLA-A0201	9	12
Q15019	HLA-A1101	9	14
Q15019	HLA-B0702	9	4
Q15019	HLA-B2705	9	6
Q15019	HLA-C0202	9	24
Q15019	HLA-C1507	9	14
Q15020	HLA-A0201	9	31
Q15020	HLA-A1101	9	29
Q15020	HLA-B0702	9	19
Q15020	HLA-B2705	9	19
Q15020	HLA-C0202	9	51
Q15020	HLA-C1507	9	34
Q15021	HLA-A0201	9	70
Q15021	HLA-A1101	9	41
Q15021	HLA-B0702	9	37
Q15021	HLA-B2705	9	33
Q15021	HLA-C0202	9	104
Q15021	HLA-C1507	9	63
Q15022	HLA-A0201	9	11
Q15022	HLA-A1101	9	19
Q15022	HLA-B0702	9	12
Q15022	HLA-B2705	9	21
Q15022	HLA-C0202	9	39
Q15022	HLA-C1507	9	28
Q15024	HLA-A0201	9	12
Q15024	HLA-A1101	9	7
Q15024	HLA-B0702	9	4
Q15024	HLA-B2705	9	7
Q15024	HLA-C0202	9	17
Q15024	HLA-C1507	9	13
Q15025	HLA-A0201	9	24
Q15025	HLA-A1101	9	16
Q15025	HLA-B0702	9	20
Q15025	HLA-B2705	9	14
Q15025	HLA-C0202	9	29
Q15025	HLA-C1507	9	23
Q15027	HLA-A0201	9	27
Q15027	HLA-A1101	9	15
Q15027	HLA-B0702	9	26
Q15027	HLA-B2705	9	25
Q15027	HLA-C0202	9	40
Q15027	HLA-C1507	9	30
Q15029	HLA-A0201	9	37
Q15029	HLA-A1101	9	29
Q15029	HLA-B0702	9	25
Q15029	HLA-B2705	9	25
Q15029	HLA-C0202	9	61
Q15029	HLA-C1507	9	37
Q15031	HLA-A0201	9	38
Q15031	HLA-A1101	9	27
Q15031	HLA-B0702	9	15
Q15031	HLA-B2705	9	23
Q15031	HLA-C0202	9	59
Q15031	HLA-C1507	9	33
Q15032	HLA-A0201	9	25
Q15032	HLA-A1101	9	14
Q15032	HLA-B0702	9	34
Q15032	HLA-B2705	9	18
Q15032	HLA-C0202	9	53
Q15032	HLA-C1507	9	33
Q15034	HLA-A0201	9	49
Q15034	HLA-A1101	9	23
Q15034	HLA-B0702	9	22
Q15034	HLA-B2705	9	16
Q15034	HLA-C0202	9	78
Q15034	HLA-C1507	9	49
Q15035	HLA-A0201	9	22
Q15035	HLA-A1101	9	8
Q15035	HLA-B0702	9	5
Q15035	HLA-B2705	9	7
Q15035	HLA-C0202	9	21
Q15035	HLA-C1507	9	10
Q15036	HLA-A0201	9	11
Q15036	HLA-A1101	9	20
Q15036	HLA-B0702	9	13
Q15036	HLA-B2705	9	15
Q15036	HLA-C0202	9	33
Q15036	HLA-C1507	9	16
Q15038	HLA-A0201	9	5
Q15038	HLA-A1101	9	4
Q15038	HLA-B0702	9	10
Q15038	HLA-B2705	9	5
Q15038	HLA-C0202	9	16
Q15038	HLA-C1507	9	9
Q15040	HLA-A0201	9	8
Q15040	HLA-A1101	9	5
Q15040	HLA-B0702	9	4
Q15040	HLA-B2705	9	6
Q15040	HLA-C0202	9	15
Q15040	HLA-C1507	9	7
Q15041	HLA-A0201	9	14
Q15041	HLA-A1101	9	6
Q15041	HLA-B0702	9	4
Q15041	HLA-B2705	9	9
Q15041	HLA-C0202	9	12
Q15041	HLA-C1507	9	8
Q15042	HLA-A0201	9	40
Q15042	HLA-A1101	9	28
Q15042	HLA-B0702	9	23
Q15042	HLA-B2705	9	16
Q15042	HLA-C0202	9	51
Q15042	HLA-C1507	9	29
Q15043	HLA-A0201	9	35
Q15043	HLA-A1101	9	7
Q15043	HLA-B0702	9	8
Q15043	HLA-B2705	9	8
Q15043	HLA-C0202	9	37
Q15043	HLA-C1507	9	20
Q15046	HLA-A0201	9	21
Q15046	HLA-A1101	9	22
Q15046	HLA-B0702	9	10
Q15046	HLA-B2705	9	20
Q15046	HLA-C0202	9	49
Q15046	HLA-C1507	9	23
Q15047	HLA-A0201	9	27
Q15047	HLA-A1101	9	31
Q15047	HLA-B0702	9	29
Q15047	HLA-B2705	9	26
Q15047	HLA-C0202	9	58
Q15047	HLA-C1507	9	41
Q15048	HLA-A0201	9	29
Q15048	HLA-A1101	9	8
Q15048	HLA-B0702	9	22
Q15048	HLA-B2705	9	18
Q15048	HLA-C0202	9	37
Q15048	HLA-C1507	9	32
Q15049	HLA-A0201	9	26
Q15049	HLA-A1101	9	7
Q15049	HLA-B0702	9	15
Q15049	HLA-B2705	9	5
Q15049	HLA-C0202	9	35
Q15049	HLA-C1507	9	19
Q15050	HLA-A0201	9	7
Q15050	HLA-A1101	9	8
Q15050	HLA-B0702	9	12
Q15050	HLA-B2705	9	12
Q15050	HLA-C0202	9	11
Q15050	HLA-C1507	9	8
Q15051	HLA-A0201	9	28
Q15051	HLA-A1101	9	18
Q15051	HLA-B0702	9	17
Q15051	HLA-B2705	9	16
Q15051	HLA-C0202	9	39
Q15051	HLA-C1507	9	23
Q15052	HLA-A0201	9	22
Q15052	HLA-A1101	9	16
Q15052	HLA-B0702	9	20
Q15052	HLA-B2705	9	12
Q15052	HLA-C0202	9	46
Q15052	HLA-C1507	9	26
Q15053	HLA-A0201	9	10
Q15053	HLA-A1101	9	5
Q15053	HLA-B0702	9	1
Q15053	HLA-B2705	9	2
Q15053	HLA-C0202	9	7
Q15053	HLA-C1507	9	7
Q15054	HLA-A0201	9	8
Q15054	HLA-A1101	9	11
Q15054	HLA-B0702	9	8
Q15054	HLA-B2705	9	6
Q15054	HLA-C0202	9	23
Q15054	HLA-C1507	9	13
Q15056	HLA-A0201	9	3
Q15056	HLA-A1101	9	4
Q15056	HLA-B0702	9	7
Q15056	HLA-B2705	9	6
Q15056	HLA-C0202	9	10
Q15056	HLA-C1507	9	6
Q15057	HLA-A0201	9	20
Q15057	HLA-A1101	9	20
Q15057	HLA-B0702	9	7
Q15057	HLA-B2705	9	20
Q15057	HLA-C0202	9	47
Q15057	HLA-C1507	9	25
Q15058	HLA-A0201	9	37
Q15058	HLA-A1101	9	55
Q15058	HLA-B0702	9	24
Q15058	HLA-B2705	9	34
Q15058	HLA-C0202	9	104
Q15058	HLA-C1507	9	60
Q15059	HLA-A0201	9	15
Q15059	HLA-A1101	9	27
Q15059	HLA-B0702	9	25
Q15059	HLA-B2705	9	11
Q15059	HLA-C0202	9	35
Q15059	HLA-C1507	9	23
Q15061	HLA-A0201	9	13
Q15061	HLA-A1101	9	18
Q15061	HLA-B0702	9	16
Q15061	HLA-B2705	9	11
Q15061	HLA-C0202	9	27
Q15061	HLA-C1507	9	22
Q15063	HLA-A0201	9	34
Q15063	HLA-A1101	9	29
Q15063	HLA-B0702	9	13
Q15063	HLA-B2705	9	22
Q15063	HLA-C0202	9	55
Q15063	HLA-C1507	9	37
Q15067	HLA-A0201	9	30
Q15067	HLA-A1101	9	19
Q15067	HLA-B0702	9	18
Q15067	HLA-B2705	9	15
Q15067	HLA-C0202	9	53
Q15067	HLA-C1507	9	34
Q15070	HLA-A0201	9	17
Q15070	HLA-A1101	9	6
Q15070	HLA-B0702	9	14
Q15070	HLA-B2705	9	12
Q15070	HLA-C0202	9	31
Q15070	HLA-C1507	9	21
Q15072	HLA-A0201	9	3
Q15072	HLA-A1101	9	8
Q15072	HLA-B0702	9	3
Q15072	HLA-B2705	9	6
Q15072	HLA-C0202	9	20
Q15072	HLA-C1507	9	16
Q15075	HLA-A0201	9	44
Q15075	HLA-A1101	9	45
Q15075	HLA-B0702	9	12
Q15075	HLA-B2705	9	24
Q15075	HLA-C0202	9	71
Q15075	HLA-C1507	9	53
Q15077	HLA-A0201	9	18
Q15077	HLA-A1101	9	5
Q15077	HLA-B0702	9	13
Q15077	HLA-B2705	9	15
Q15077	HLA-C0202	9	34
Q15077	HLA-C1507	9	24
Q15078	HLA-A0201	9	8
Q15078	HLA-A1101	9	9
Q15078	HLA-B0702	9	10
Q15078	HLA-B2705	9	6
Q15078	HLA-C0202	9	18
Q15078	HLA-C1507	9	12
Q15080	HLA-A0201	9	11
Q15080	HLA-A1101	9	7
Q15080	HLA-B0702	9	9
Q15080	HLA-B2705	9	11
Q15080	HLA-C0202	9	25
Q15080	HLA-C1507	9	14
Q15084	HLA-A0201	9	15
Q15084	HLA-A1101	9	16
Q15084	HLA-B0702	9	7
Q15084	HLA-B2705	9	11
Q15084	HLA-C0202	9	28
Q15084	HLA-C1507	9	17
Q15102	HLA-A0201	9	6
Q15102	HLA-A1101	9	6
Q15102	HLA-B0702	9	6
Q15102	HLA-B2705	9	5
Q15102	HLA-C0202	9	12
Q15102	HLA-C1507	9	7
Q15109	HLA-A0201	9	14
Q15109	HLA-A1101	9	7
Q15109	HLA-B0702	9	12
Q15109	HLA-B2705	9	8
Q15109	HLA-C0202	9	22
Q15109	HLA-C1507	9	11
Q15111	HLA-A0201	9	34
Q15111	HLA-A1101	9	32
Q15111	HLA-B0702	9	23
Q15111	HLA-B2705	9	19
Q15111	HLA-C0202	9	76
Q15111	HLA-C1507	9	42
Q15113	HLA-A0201	9	9
Q15113	HLA-A1101	9	8
Q15113	HLA-B0702	9	16
Q15113	HLA-B2705	9	6
Q15113	HLA-C0202	9	23
Q15113	HLA-C1507	9	15
Q15116	HLA-A0201	9	7
Q15116	HLA-A1101	9	2
Q15116	HLA-B0702	9	11
Q15116	HLA-B2705	9	2
Q15116	HLA-C0202	9	4
Q15116	HLA-C1507	9	1
Q15118	HLA-A0201	9	19
Q15118	HLA-A1101	9	13
Q15118	HLA-B0702	9	23
Q15118	HLA-B2705	9	14
Q15118	HLA-C0202	9	41
Q15118	HLA-C1507	9	18
Q15119	HLA-A0201	9	25
Q15119	HLA-A1101	9	10
Q15119	HLA-B0702	9	11
Q15119	HLA-B2705	9	10
Q15119	HLA-C0202	9	35
Q15119	HLA-C1507	9	17
Q15120	HLA-A0201	9	13
Q15120	HLA-A1101	9	9
Q15120	HLA-B0702	9	13
Q15120	HLA-B2705	9	14
Q15120	HLA-C0202	9	41
Q15120	HLA-C1507	9	22
Q15121	HLA-A0201	9	5
Q15121	HLA-A1101	9	4
Q15121	HLA-B0702	9	2
Q15121	HLA-B2705	9	4
Q15121	HLA-C0202	9	5
Q15121	HLA-C1507	9	5
Q15124	HLA-A0201	9	25
Q15124	HLA-A1101	9	11
Q15124	HLA-B0702	9	16
Q15124	HLA-B2705	9	11
Q15124	HLA-C0202	9	46
Q15124	HLA-C1507	9	27
Q15125	HLA-A0201	9	19
Q15125	HLA-A1101	9	4
Q15125	HLA-B0702	9	6
Q15125	HLA-B2705	9	4
Q15125	HLA-C0202	9	20
Q15125	HLA-C1507	9	9
Q15126	HLA-A0201	9	6
Q15126	HLA-A1101	9	7
Q15126	HLA-B0702	9	3
Q15126	HLA-B2705	9	5
Q15126	HLA-C0202	9	10
Q15126	HLA-C1507	9	5
Q15131	HLA-A0201	9	16
Q15131	HLA-A1101	9	9
Q15131	HLA-B0702	9	9
Q15131	HLA-B2705	9	9
Q15131	HLA-C0202	9	13
Q15131	HLA-C1507	9	12
Q15139	HLA-A0201	9	33
Q15139	HLA-A1101	9	25
Q15139	HLA-B0702	9	27
Q15139	HLA-B2705	9	18
Q15139	HLA-C0202	9	59
Q15139	HLA-C1507	9	40
Q15147	HLA-A0201	9	32
Q15147	HLA-A1101	9	38
Q15147	HLA-B0702	9	20
Q15147	HLA-B2705	9	19
Q15147	HLA-C0202	9	77
Q15147	HLA-C1507	9	43
Q15149	HLA-A0201	9	125
Q15149	HLA-A1101	9	132
Q15149	HLA-B0702	9	78
Q15149	HLA-B2705	9	98
Q15149	HLA-C0202	9	238
Q15149	HLA-C1507	9	153
Q15154	HLA-A0201	9	43
Q15154	HLA-A1101	9	35
Q15154	HLA-B0702	9	33
Q15154	HLA-B2705	9	29
Q15154	HLA-C0202	9	97
Q15154	HLA-C1507	9	59
Q15155	HLA-A0201	9	47
Q15155	HLA-A1101	9	32
Q15155	HLA-B0702	9	35
Q15155	HLA-B2705	9	30
Q15155	HLA-C0202	9	83
Q15155	HLA-C1507	9	54
Q15165	HLA-A0201	9	18
Q15165	HLA-A1101	9	11
Q15165	HLA-B0702	9	11
Q15165	HLA-B2705	9	8
Q15165	HLA-C0202	9	27
Q15165	HLA-C1507	9	19
Q15166	HLA-A0201	9	15
Q15166	HLA-A1101	9	11
Q15166	HLA-B0702	9	9
Q15166	HLA-B2705	9	10
Q15166	HLA-C0202	9	35
Q15166	HLA-C1507	9	19
Q15170	HLA-A0201	9	2
Q15170	HLA-A1101	9	4
Q15170	HLA-B0702	9	7
Q15170	HLA-B2705	9	2
Q15170	HLA-C0202	9	4
Q15170	HLA-C1507	9	4
Q15172	HLA-A0201	9	18
Q15172	HLA-A1101	9	23
Q15172	HLA-B0702	9	10
Q15172	HLA-B2705	9	11
Q15172	HLA-C0202	9	38
Q15172	HLA-C1507	9	18
Q15173	HLA-A0201	9	17
Q15173	HLA-A1101	9	16
Q15173	HLA-B0702	9	13
Q15173	HLA-B2705	9	10
Q15173	HLA-C0202	9	31
Q15173	HLA-C1507	9	16
Q15181	HLA-A0201	9	7
Q15181	HLA-A1101	9	7
Q15181	HLA-B0702	9	6
Q15181	HLA-B2705	9	2
Q15181	HLA-C0202	9	15
Q15181	HLA-C1507	9	10
Q15185	HLA-A0201	9	1
Q15185	HLA-A1101	9	3
Q15185	HLA-B0702	9	2
Q15185	HLA-B2705	9	2
Q15185	HLA-C0202	9	6
Q15185	HLA-C1507	9	3
Q15195	HLA-A0201	9	1
Q15195	HLA-A1101	9	4
Q15195	HLA-B2705	9	3
Q15195	HLA-C0202	9	1
Q15195	HLA-C1507	9	1
Q15198	HLA-A0201	9	11
Q15198	HLA-A1101	9	10
Q15198	HLA-B0702	9	10
Q15198	HLA-B2705	9	9
Q15198	HLA-C0202	9	25
Q15198	HLA-C1507	9	15
Q15208	HLA-A0201	9	15
Q15208	HLA-A1101	9	10
Q15208	HLA-B0702	9	9
Q15208	HLA-B2705	9	12
Q15208	HLA-C0202	9	23
Q15208	HLA-C1507	9	17
Q15223	HLA-A0201	9	19
Q15223	HLA-A1101	9	17
Q15223	HLA-B0702	9	12
Q15223	HLA-B2705	9	14
Q15223	HLA-C0202	9	37
Q15223	HLA-C1507	9	18
Q15233	HLA-A0201	9	13
Q15233	HLA-A1101	9	11
Q15233	HLA-B0702	9	15
Q15233	HLA-B2705	9	14
Q15233	HLA-C0202	9	26
Q15233	HLA-C1507	9	15
Q15238	HLA-A0201	9	10
Q15238	HLA-A1101	9	11
Q15238	HLA-B0702	9	5
Q15238	HLA-B2705	9	7
Q15238	HLA-C0202	9	26
Q15238	HLA-C1507	9	14
Q15256	HLA-A0201	9	29
Q15256	HLA-A1101	9	19
Q15256	HLA-B0702	9	15
Q15256	HLA-B2705	9	11
Q15256	HLA-C0202	9	38
Q15256	HLA-C1507	9	26
Q15257	HLA-A0201	9	13
Q15257	HLA-A1101	9	9
Q15257	HLA-B0702	9	9
Q15257	HLA-B2705	9	12
Q15257	HLA-C0202	9	30
Q15257	HLA-C1507	9	14
Q15262	HLA-A0201	9	51
Q15262	HLA-A1101	9	30
Q15262	HLA-B0702	9	39
Q15262	HLA-B2705	9	32
Q15262	HLA-C0202	9	92
Q15262	HLA-C1507	9	58
Q15269	HLA-A0201	9	25
Q15269	HLA-A1101	9	30
Q15269	HLA-B0702	9	16
Q15269	HLA-B2705	9	24
Q15269	HLA-C0202	9	67
Q15269	HLA-C1507	9	40
Q15270	HLA-A0201	9	8
Q15270	HLA-A1101	9	6
Q15270	HLA-B0702	9	22
Q15270	HLA-B2705	9	4
Q15270	HLA-C0202	9	9
Q15270	HLA-C1507	9	8
Q15274	HLA-A0201	9	19
Q15274	HLA-A1101	9	4
Q15274	HLA-B0702	9	13
Q15274	HLA-B2705	9	11
Q15274	HLA-C0202	9	24
Q15274	HLA-C1507	9	15
Q15276	HLA-A0201	9	30
Q15276	HLA-A1101	9	18
Q15276	HLA-B0702	9	10
Q15276	HLA-B2705	9	14
Q15276	HLA-C0202	9	46
Q15276	HLA-C1507	9	30
Q15283	HLA-A0201	9	26
Q15283	HLA-A1101	9	25
Q15283	HLA-B0702	9	17
Q15283	HLA-B2705	9	16
Q15283	HLA-C0202	9	55
Q15283	HLA-C1507	9	38
Q15286	HLA-A0201	9	5
Q15286	HLA-A1101	9	9
Q15286	HLA-B2705	9	5
Q15286	HLA-C0202	9	13
Q15286	HLA-C1507	9	10
Q15287	HLA-A0201	9	5
Q15287	HLA-A1101	9	7
Q15287	HLA-B0702	9	8
Q15287	HLA-B2705	9	3
Q15287	HLA-C0202	9	6
Q15287	HLA-C1507	9	5
Q15291	HLA-A0201	9	16
Q15291	HLA-A1101	9	11
Q15291	HLA-B0702	9	13
Q15291	HLA-B2705	9	10
Q15291	HLA-C0202	9	22
Q15291	HLA-C1507	9	14
Q15293	HLA-A0201	9	11
Q15293	HLA-A1101	9	6
Q15293	HLA-B0702	9	5
Q15293	HLA-B2705	9	8
Q15293	HLA-C0202	9	17
Q15293	HLA-C1507	9	10
Q15303	HLA-A0201	9	30
Q15303	HLA-A1101	9	31
Q15303	HLA-B0702	9	32
Q15303	HLA-B2705	9	27
Q15303	HLA-C0202	9	71
Q15303	HLA-C1507	9	42
Q15306	HLA-A0201	9	13
Q15306	HLA-A1101	9	8
Q15306	HLA-B0702	9	10
Q15306	HLA-B2705	9	12
Q15306	HLA-C0202	9	19
Q15306	HLA-C1507	9	12
Q15311	HLA-A0201	9	20
Q15311	HLA-A1101	9	17
Q15311	HLA-B0702	9	15
Q15311	HLA-B2705	9	16
Q15311	HLA-C0202	9	28
Q15311	HLA-C1507	9	18
Q15319	HLA-A0201	9	14
Q15319	HLA-A1101	9	4
Q15319	HLA-B0702	9	17
Q15319	HLA-B2705	9	13
Q15319	HLA-C0202	9	27
Q15319	HLA-C1507	9	20
Q15323	HLA-A0201	9	10
Q15323	HLA-A1101	9	7
Q15323	HLA-B0702	9	5
Q15323	HLA-B2705	9	9
Q15323	HLA-C0202	9	15
Q15323	HLA-C1507	9	10
Q15326	HLA-A0201	9	11
Q15326	HLA-A1101	9	18
Q15326	HLA-B0702	9	7
Q15326	HLA-B2705	9	8
Q15326	HLA-C0202	9	21
Q15326	HLA-C1507	9	15
Q15327	HLA-A0201	9	12
Q15327	HLA-A1101	9	8
Q15327	HLA-B0702	9	7
Q15327	HLA-B2705	9	9
Q15327	HLA-C0202	9	15
Q15327	HLA-C1507	9	10
Q15329	HLA-A0201	9	10
Q15329	HLA-A1101	9	10
Q15329	HLA-B0702	9	7
Q15329	HLA-B2705	9	8
Q15329	HLA-C0202	9	24
Q15329	HLA-C1507	9	21
Q15334	HLA-A0201	9	34
Q15334	HLA-A1101	9	20
Q15334	HLA-B0702	9	45
Q15334	HLA-B2705	9	24
Q15334	HLA-C0202	9	71
Q15334	HLA-C1507	9	51
Q15345	HLA-A0201	9	28
Q15345	HLA-A1101	9	15
Q15345	HLA-B0702	9	26
Q15345	HLA-B2705	9	21
Q15345	HLA-C0202	9	49
Q15345	HLA-C1507	9	37
Q15349	HLA-A0201	9	21
Q15349	HLA-A1101	9	29
Q15349	HLA-B0702	9	10
Q15349	HLA-B2705	9	21
Q15349	HLA-C0202	9	53
Q15349	HLA-C1507	9	25
Q15361	HLA-A0201	9	17
Q15361	HLA-A1101	9	37
Q15361	HLA-B0702	9	9
Q15361	HLA-B2705	9	22
Q15361	HLA-C0202	9	48
Q15361	HLA-C1507	9	29
Q15363	HLA-A0201	9	13
Q15363	HLA-A1101	9	5
Q15363	HLA-B0702	9	2
Q15363	HLA-B2705	9	5
Q15363	HLA-C0202	9	14
Q15363	HLA-C1507	9	8
Q15365	HLA-A0201	9	9
Q15365	HLA-A1101	9	11
Q15365	HLA-B0702	9	11
Q15365	HLA-B2705	9	13
Q15365	HLA-C0202	9	30
Q15365	HLA-C1507	9	18
Q15366	HLA-A0201	9	11
Q15366	HLA-A1101	9	13
Q15366	HLA-B0702	9	16
Q15366	HLA-B2705	9	10
Q15366	HLA-C0202	9	32
Q15366	HLA-C1507	9	15
Q15369	HLA-A0201	9	5
Q15369	HLA-A1101	9	4
Q15369	HLA-B0702	9	6
Q15369	HLA-B2705	9	2
Q15369	HLA-C0202	9	10
Q15369	HLA-C1507	9	6
Q15370	HLA-A0201	9	3
Q15370	HLA-A1101	9	3
Q15370	HLA-B0702	9	6
Q15370	HLA-B2705	9	4
Q15370	HLA-C0202	9	5
Q15370	HLA-C1507	9	4
Q15375	HLA-A0201	9	29
Q15375	HLA-A1101	9	31
Q15375	HLA-B0702	9	20
Q15375	HLA-B2705	9	22
Q15375	HLA-C0202	9	61
Q15375	HLA-C1507	9	32
Q15382	HLA-A0201	9	8
Q15382	HLA-A1101	9	7
Q15382	HLA-B0702	9	2
Q15382	HLA-B2705	9	6
Q15382	HLA-C0202	9	18
Q15382	HLA-C1507	9	12
Q15386	HLA-A0201	9	51
Q15386	HLA-A1101	9	25
Q15386	HLA-B0702	9	16
Q15386	HLA-B2705	9	34
Q15386	HLA-C0202	9	77
Q15386	HLA-C1507	9	46
Q15388	HLA-A0201	9	9
Q15388	HLA-A1101	9	1
Q15388	HLA-B0702	9	5
Q15388	HLA-B2705	9	2
Q15388	HLA-C0202	9	7
Q15388	HLA-C1507	9	6
Q15389	HLA-A0201	9	16
Q15389	HLA-A1101	9	9
Q15389	HLA-B0702	9	3
Q15389	HLA-B2705	9	10
Q15389	HLA-C0202	9	30
Q15389	HLA-C1507	9	19
Q15390	HLA-A0201	9	6
Q15390	HLA-A1101	9	17
Q15390	HLA-B0702	9	11
Q15390	HLA-B2705	9	5
Q15390	HLA-C0202	9	17
Q15390	HLA-C1507	9	11
Q15391	HLA-A0201	9	27
Q15391	HLA-A1101	9	12
Q15391	HLA-B0702	9	4
Q15391	HLA-B2705	9	6
Q15391	HLA-C0202	9	28
Q15391	HLA-C1507	9	19
Q15392	HLA-A0201	9	24
Q15392	HLA-A1101	9	17
Q15392	HLA-B0702	9	14
Q15392	HLA-B2705	9	11
Q15392	HLA-C0202	9	29
Q15392	HLA-C1507	9	17
Q15393	HLA-A0201	9	41
Q15393	HLA-A1101	9	29
Q15393	HLA-B0702	9	34
Q15393	HLA-B2705	9	34
Q15393	HLA-C0202	9	87
Q15393	HLA-C1507	9	53
Q15397	HLA-A0201	9	24
Q15397	HLA-A1101	9	34
Q15397	HLA-B0702	9	18
Q15397	HLA-B2705	9	17
Q15397	HLA-C0202	9	55
Q15397	HLA-C1507	9	37
Q15398	HLA-A0201	9	13
Q15398	HLA-A1101	9	26
Q15398	HLA-B0702	9	19
