peptide_sequence_id	uniprot_id
27069	Q96LI5
54905	P16870
54496	P49327
29296	P35869
24714	Q8WXI9
15134	Q9NQX3
16560	P00325
41371	O75444
34629	P02765
31760	Q99733
16228	O94953
29507	Q9H2U1
21739	Q16777
43157	Q8IYI6
53787	P55290
1685	P0CG48
52837	P10809
60909	P54652
51181	Q16695
27892	O43150
32052	O94983
39404	Q14657
39221	P30455
34206	Q99707
20306	P26010
35761	P55285
24178	P05164
14648	O75674
8508	Q08ER8
12682	Q8N431
33719	O43586
7663	P46060
24155	Q86VK4
35414	Q9Y2F9
50159	Q96IX5
33096	Q9HCI6
48350	P16112
42115	Q00536
17429	P08133
26641	Q9ULF5
24641	Q15306
19675	Q9Y4F1
670	O60239
37837	Q7L622
39340	Q86U86
29040	Q14683
22645	Q99608
27181	Q8IZ83
56600	P05155
30465	Q14166
55207	Q13308
28745	P12111
9515	Q9UBF8
36552	Q7Z392
16325	P49755
48633	P14923
37794	Q99683
53610	P62807
11254	P61353
3755	P68366
42020	Q15149
9812	Q9BXB5
12842	Q96JJ3
40046	Q9Y2R0
809	Q9BW60
62770	Q30167
42523	P17927
55498	P99999
41321	O76041
36793	P50748
7822	Q8N9N2
26648	Q9UL25
60199	P23229
643	Q00610
51265	Q15063
19	Q9UBB5
10100	Q07912
14535	Q9BZZ2
4883	Q9UKF6
55059	P33151
4691	P28370
7398	Q3KNT7
29693	Q8IYL3
60214	P28827
62025	P68032
39077	Q8NI37
41158	Q16514
11250	Q9H4A5
33041	Q8N3C0
22244	Q04695
43606	Q7Z4L5
48716	P26038
6057	P54652
15567	P55160
38985	O14494
18293	P41229
46784	Q92851
57471	P07237
11186	P31930
33689	P13797
48855	A0A0C4DH32
33272	Q4ZIN3
37798	P42356
59554	P10586
13408	P86790
30922	Q13439
33605	P17844
2831	P11117
4387	P10082
7823	P22314
29282	P49590
6249	Q8TEC5
1031	P16144
41160	Q8NF64
57529	P13796
61957	P05141
15921	Q99487
47619	Q14397
6884	O75147
53770	P08183
47222	O95782
1237	Q8IVM0
28841	P55265
55444	Q9NZ08
40388	Q96HU1
33793	P40199
15333	Q9BQS7
14287	P48643
19495	O95185
33539	P42226
1219	P12110
13460	Q07157
21215	Q6UXG8
43684	P14866
48980	P16189
52963	P62829
15053	Q15155
54404	P30453
43132	Q16696
43298	O00159
2577	A0A0C4DH69
50215	P12235
26420	Q6ZS17
6824	P01137
30322	Q6B8I1
58197	Q9Y4D7
49028	P51665
39801	Q9NXH8
12256	P54284
19313	Q9H1B5
47270	Q02790
2837	Q12769
39668	Q9H6A0
13614	Q9H869
31084	O00391
16929	P10412
35363	O14977
18860	O14976
63084	P10412
26473	Q15437
44686	Q13136
3322	P30460
54218	Q99985
19277	Q93063
34601	Q8NBF6
27821	Q63HR2
483	Q562R1
8290	Q5RIA9
20095	Q14247
8314	P01889
63371	P30443
40239	Q9BYX7
15559	O14818
41996	Q01658
17352	P0DOY3
19875	Q12816
11665	P14543
35031	P51589
24952	Q9BUJ2
60343	P00491
53812	P49748
47003	Q16666
25482	P02751
57533	P02750
5250	Q8WWW0
61386	Q5SSJ5
57274	P63261
57071	P84243
52212	Q7RTY1
47249	Q86U86
35393	P78415
24438	P78371
50618	Q8NHW5
5368	Q13409
46035	Q8N103
47196	Q8IY22
54974	P01266
60359	P00739
52237	O14880
52722	Q16698
20737	Q9Y4D8
40785	P68036
18753	P62834
40474	P54136
17159	Q96G04
53250	P22897
50237	Q14112
17337	Q9NWN3
41848	P30456
18685	Q2TAY7
20984	Q9H7D7
41018	Q9NRX1
26995	Q29718
20508	Q53HL2
21508	Q9H0G5
49234	Q14108
37207	Q96Q15
2059	P36404
51345	P11678
29750	Q13748
57099	Q16777
36890	P01860
9623	P61236
39683	Q96PP8
25951	P61978
50318	Q8IUE6
12451	A8K0Z3
57088	Q8TC94
8374	P00558
12108	Q9ULC3
29501	O15078
31561	Q9Y3Z3
30615	Q9HCI7
9925	Q92879
59331	O95436
48710	P17066
38281	Q13616
27027	Q9NVA2
43434	P0DJD0
54326	Q8IZP2
26492	P00451
62861	Q08174
20994	Q00534
46871	Q9NQZ5
30828	Q9BRJ7
24159	P60709
42168	P05976
51917	P60709
17419	P14136
58055	Q9UJJ9
36917	Q6ZS81
15891	Q6NUM9
53515	P0DP25
60	Q9UHB6
21010	O60502
2785	Q5VTR2
29732	P30479
19540	Q6DRA6
53609	P57053
3421	P54687
10324	Q15056
35260	P48436
28129	O75369
14572	Q8N9N2
58427	P12236
15608	Q01484
51507	P33151
31278	Q5T4S7
49705	Q9UHQ9
17268	P13584
15479	P46940
10959	P04350
8881	Q92945
18837	O15438
30040	P08670
24822	Q9NNW5
50256	P62899
6325	P12814
49285	P24534
29328	P46778
21289	Q9H0S4
30088	Q8N1A6
4618	P30457
7751	O43306
24856	Q9C040
40204	Q9BW19
944	Q9BYB0
45783	Q13568
49231	Q13635
24794	Q12955
37338	Q8N1S5
52989	P10721
18679	P05060
60538	P01903
54591	P04406
27591	P0C0S8
24406	P68133
51342	Q14766
3196	Q6FI13
13999	P11488
62822	P35520
56764	P17301
29854	Q7Z6L1
27699	Q96A08
17779	P30479
40893	Q8TD19
36508	O14558
55779	P00505
30747	Q15811
41576	P61619
4028	Q8WVV4
59807	P60709
29313	Q9P0K7
58538	Q15843
22979	O75886
59019	P07355
63419	P37837
25484	P35749
1046	Q13207
445	P30480
59147	P06731
12729	O43143
40642	Q14247
30915	Q8TAA9
16728	Q6P474
9210	Q13547
30052	P39019
36855	O75185
34410	P51572
63761	Q92673
62015	P60660
40631	Q09666
51322	P35268
6271	Q9UKX5
39062	Q01995
32200	Q96AX9
50618	P05388
46814	Q92835
20189	P08684
48779	P01903
44702	Q5VWP2
44311	P46939
8523	Q15149
39240	P30508
26667	P51531
62638	O14672
61266	P22897
58713	P09848
55506	P09681
53455	Q9NRQ5
27575	Q8N1I0
58284	Q9NRQ2
59813	P63261
21585	A4QPH2
47204	Q02153
55352	Q30134
20733	Q96BP3
48519	P19021
57686	Q8WTV0
46860	P01266
31623	Q09666
25209	P29401
25302	P32019
63949	P13796
4977	Q8NFH8
41336	O75112
25683	O14975
26379	Q96EQ0
53530	P09210
52340	Q16777
9313	Q9Y4C2
55390	Q9Y6M9
51634	P05067
22214	P20594
59497	P28482
50978	P04908
3020	P0DMV9
49277	P06396
34820	Q6V1X1
38201	Q8N3C0
47856	Q9BY84
22421	Q13748
51338	P02655
52887	P07384
7598	Q9NYW8
41379	Q9UKB1
36486	Q16647
14502	Q7Z4H7
48967	P02679
12948	Q29960
57051	Q99879
3586	P30485
54385	P08319
58058	P00740
54498	P68366
41627	P55268
6588	P52747
9431	Q01718
60636	P13727
51916	Q9NYQ8
33557	Q6ZTQ4
13856	P27105
25554	Q6ZTQ3
693	P50454
26234	Q9BRU9
3875	Q96KP4
52962	P01833
60917	P04075
57713	P07741
26821	Q6ZSZ5
24270	P15880
36757	Q9NV66
21714	P11684
30503	O14745
19820	O60337
28687	P00451
5406	Q9BZW5
21621	Q99590
51635	P00751
16324	O94913
6250	P40692
62264	Q96BQ1
36703	Q9UJF2
31582	P14618
5672	Q00610
47420	Q00722
63780	P04217
28708	P11047
8187	P32969
3517	P49815
23299	Q07021
26787	Q6ZSZ5
30093	P20591
62715	Q99969
39362	P60709
38209	O43432
49872	P04233
52976	P17693
58427	P12235
57585	P07339
12219	Q04917
29657	Q15937
33260	Q7L5N7
41934	O43374
59079	P0DP02
37999	Q9Y2Y0
17156	O75746
44060	Q9BS26
8282	Q8N3U4
46837	Q96Q15
24925	P46109
45670	P14317
15492	O75563
469	P30685
634	Q13133
19173	Q15652
18992	O75533
52509	O14880
49778	Q13200
48057	Q9NW82
27662	P08575
58636	P09848
11823	P78314
57995	A6NEC2
17111	P49327
49177	Q9Y279
20136	P08727
48828	P12074
20129	P21281
16789	Q9H0A8
9430	P51572
9154	P08183
40222	Q8IX01
36778	P55268
49928	P23470
33952	P07910
42373	Q99598
16774	P22310
12276	O43805
15191	O60306
61021	P68133
24313	P62424
58334	A6NNZ2
39602	P07327
33354	O95236
25969	Q8NFH5
5623	O15119
467	P08670
17014	P13797
36944	P40394
59738	P13796
44710	P42766
61618	P10909
50643	P30049
48768	P05107
18445	Q9H6E5
26371	P30457
7357	P62826
20037	Q969U7
57270	P48052
50605	P62851
23223	Q09666
40712	P80303
20038	Q68CZ2
28506	Q9BZF1
4871	Q15125
12372	Q9HCM1
62433	Q86XX4
55809	Q6UXG8
25278	P04040
46824	P01266
62031	P63261
32829	P08134
8191	Q16181
40482	Q8WXH0
61314	Q15582
17259	P68371
9610	Q9NR19
51579	P02766
50146	Q9Y241
46296	Q8NFW9
42146	P00451
40774	Q8NI60
6588	P17030
2313	P30450
47697	Q15788
57142	P01011
19720	Q53T94
53017	P04114
16707	P02675
2461	Q6ZNL6
54636	B7ZW38
114	P63267
13378	O75044
52573	P23467
16782	O75534
21739	Q93077
1922	Q13188
59796	P23528
62406	A0A075B6H9
43253	Q93009
37297	Q9Y520
36881	Q9UJA2
49020	P01903
13265	P17542
31308	P18858
53712	P26572
51983	P01860
30980	Q05682
5837	P24385
6501	O75112
38567	O94888
51007	Q99685
11521	Q9Y5T5
33826	P07437
11371	Q96JI7
60553	P01903
57697	P06396
13313	Q99836
45260	Q9HAV4
49314	O00483
43537	Q5THJ4
18465	Q9Y285
59730	P51151
143	O60675
43526	Q9UI36
29541	Q9P1U1
17480	Q99608
40159	Q99832
16553	P53355
39488	O60256
43608	Q12788
60904	P54652
2638	P12074
33325	Q16695
4157	P78347
3586	Q95604
9787	Q95365
42042	Q95604
20629	P01876
54129	P20774
62348	Q9Y487
1724	P08670
29657	O75373
36734	Q02833
54539	P15502
20871	Q6ZW31
3572	P16144
37629	Q03001
29589	Q12830
36659	P82979
43801	P05783
17259	Q3ZCM7
33850	Q16665
15605	Q96KV6
18749	P68133
59784	Q9Y281
25000	Q96CW5
46630	P0C0L5
29169	Q8WXH0
12145	Q96PP8
23343	P04080
50627	Q13609
42898	P07196
37082	P18464
35970	P52895
26346	Q99880
48312	Q00987
49	Q9NV06
6737	Q7Z5R6
52628	P01871
48608	P31327
2798	Q7Z4Q2
24382	O95714
30080	Q96EY1
27429	Q86Y46
8243	Q8TEU7
5726	Q16531
62959	P54760
29735	Q9NRZ7
21345	Q6NT76
6588	Q9BWM5
40538	P48443
47556	Q7L576
59579	P06681
6803	Q14232
26223	P30505
64161	P13761
39095	P17661
55351	P36873
18528	P62191
50934	P04233
27047	Q96FS4
5019	Q15366
36238	O94966
37258	P29475
9153	P13746
6099	O95807
43987	Q16739
445	P30491
58805	Q14108
52927	Q07954
52062	Q9GZU7
19598	Q15067
29628	Q99880
5182	Q9C0K3
25591	Q9H223
5581	Q06278
55566	P09210
21227	O00478
25038	Q15365
51808	P23467
43493	Q9BYN0
62748	P29401
2818	P30510
40886	P68032
23332	P32926
51195	O95831
57570	O60291
911	Q9H4A3
28357	Q7L1I2
48170	P55769
19665	P19367
61802	P62851
55502	P09681
3809	P16050
16635	P33121
46179	Q9Y421
47456	Q12830
49424	Q15046
6071	P34896
40469	P00734
197	O95782
7402	Q96KM6
48233	Q9UEU5
31198	Q8NET6
24476	Q13813
55947	P29966
38148	O14672
44677	Q6PI73
24893	O14639
27111	Q8N823
9984	P35611
51226	P10114
39733	Q16678
49919	P01009
33741	Q8IZT6
6750	Q8WUA4
981	Q7Z7B0
48813	P01903
36346	P55081
45991	P35606
41006	P58004
62031	P60709
2096	Q16650
15144	P51553
9160	Q14789
15450	P28715
445	Q04826
60541	P13804
40925	Q9C002
5888	P14136
51840	P42702
61384	P04114
59182	Q9UQV4
45079	Q9NY15
10516	Q9BY44
50784	O95810
43160	Q1KMD3
49879	P56378
7899	O75061
43185	P28715
26708	Q9H1B7
22833	Q9H361
18021	Q14194
8752	A5YKK6
34225	P28340
5669	P14866
21351	Q92974
24286	Q9UNN5
19016	P0CG39
52536	P01034
17705	Q9BQE3
16027	P18124
15731	Q9P266
40175	O60566
47470	P07237
3876	P01848
20764	P57678
3169	Q9UJY4
26761	Q04637
31004	Q13882
59114	O60603
583	P52948
53340	Q05707
2671	Q9P2B4
25079	Q96JP2
55433	Q14624
26055	A0FGR8
9001	P69892
55592	P11717
19224	O75787
47567	P78527
10445	Q6PIJ6
44961	P20674
4178	P05787
56141	P14543
42469	P19823
11311	Q9P2J3
16371	Q8TBN0
15656	Q2NKJ3
30853	Q8N3S3
40152	Q5GLZ8
35867	Q02363
6985	P27361
57878	P06396
45210	Q13043
42148	Q86V24
10533	P01024
43786	P51513
31179	Q9BVA1
57888	P02741
6588	P52738
1413	Q9H3P7
50561	Q96H20
21252	Q99541
7810	P06733
44217	Q7Z333
60183	P35606
46676	Q96BY6
44169	Q99584
2598	P01834
27937	Q8N766
11441	P49591
34443	A9UHW6
46525	O14530
58870	Q96TA1
37467	Q9NY15
13848	P53990
38936	P12111
10711	P47755
50674	Q29940
9699	P10412
37268	Q8N9U0
17403	P04275
35538	Q9NR63
9550	O75165
43163	P46940
3586	Q09160
38626	Q6NYC1
3840	P29074
23422	P69891
26374	P22102
16927	P01008
46145	Q5VWQ0
62672	P00747
501	P63267
24355	Q9ULH0
5721	P35637
2296	P00451
104	Q86TX2
28186	P69849
22553	P31946
59549	P27797
50499	P05787
56124	Q9BZ29
55778	P55786
21873	Q8NEY8
19700	Q9UKT9
24931	P08670
52863	P78371
2839	Q6NUM6
55698	O15041
47777	O15013
22634	Q7L7L0
12730	Q5R3K3
30962	O60674
8182	P09601
30253	P17010
51300	P26599
63220	P29966
23503	P05093
5428	Q12857
62479	P00747
16057	Q13627
10207	O95302
44411	P41218
43422	P43243
3399	A8K0Z3
22929	Q711Q0
56309	Q9Y6M5
32500	P48047
7175	Q9C0I1
59907	Q01995
38741	O95425
15843	Q03164
60413	P05141
376	Q63ZY3
56882	P00558
54252	Q8N3V7
39742	P33778
55472	Q06481
60862	Q92783
47585	P0C0S8
18925	Q6P2P2
9395	Q9Y259
59425	P00450
37262	Q01459
19770	Q7Z406
34235	P08603
11638	Q8IYD8
42172	P20592
63294	P03950
30320	P26439
59612	Q8N357
56504	P62851
46216	P10316
15643	Q9H8S9
7944	Q9Y4D1
1363	Q13438
52096	P68431
62641	P30048
57083	Q15404
21072	P11940
27669	P42356
33161	Q96G01
59430	P06396
58011	P10253
32129	Q31610
27901	O00291
23673	Q9Y5S2
53743	P01009
42975	Q96MK3
24084	P62807
33317	P02647
52548	P02042
60395	P31937
55741	P18669
9013	O15144
34623	O43861
51389	P01008
12563	Q9H1A4
34115	P02749
60505	P10451
11227	Q6UWJ1
6588	Q96H86
6430	Q562R1
8583	Q8N5J4
15577	Q15434
29197	Q9NXL9
48856	Q29836
6357	P48047
60761	P30450
56683	P0DOX8
21857	P39060
63628	P13726
30627	Q13177
10724	Q8NF50
27795	Q9UL25
44507	P04222
31053	Q9NR12
32182	Q8N9N7
4976	Q9NPF4
62448	P52799
51379	Q07954
62035	P13569
2884	P29375
4907	O60381
46821	Q01082
62732	P30466
12842	Q92556
10643	O96028
63026	O75487
58726	P01009
26867	Q14739
30034	Q16181
56297	P06396
51439	P08238
61995	Q09666
6865	Q9P2E9
56728	P40925
19266	P19338
6588	Q969J2
43028	O95255
34494	Q6T4P5
43579	Q6PJG6
29286	P37275
42214	P04275
6359	P63261
1220	Q9BZ76
49146	P08670
50866	Q9NQC3
1474	Q13434
57467	P32969
1262	Q9UK73
1834	P0DPB6
53424	P04196
26183	P33778
28359	Q9UPN3
48882	P62805
17079	P11215
23364	Q8NEZ4
475	Q460N5
36670	P54709
9920	P61923
57233	P20671
52724	P10620
10500	Q9Y573
36723	O75558
40734	P98160
27707	Q08AF3
63455	P0C0L5
8185	O95104
5171	O43776
50579	P29966
45219	Q6P589
38460	P12532
10223	P53621
44339	Q15257
52405	P50395
47657	P08319
61381	Q9Y6R7
50469	P05141
36049	P05783
29085	Q96MG8
26200	Q9UH36
5147	Q6GMV1
38558	P78543
17393	Q86YV0
19260	Q8TCU6
62403	Q14517
48643	O14879
54791	P62277
26037	Q9NZN5
7002	A6NKT7
51085	P01834
50982	P17936
62578	Q16651
59154	O14773
20612	O95835
1480	P30491
11538	P17947
2851	A0M8Q6
17439	O95436
24526	P32455
38772	P14923
57260	P30486
41106	Q6P3W2
49030	O94898
12138	Q02790
14434	P30837
3584	O14981
3961	C9JRZ8
41281	P30495
38322	Q7Z6J4
57086	P0C0S8
42934	Q9NRK6
50656	P13796
45478	Q96RL7
10	Q29940
28790	Q63HN8
33226	P36578
40815	O60716
60969	P0DMV8
5952	O75190
30260	P01266
12928	O43432
26239	A6NCE7
18907	P62714
21124	Q9H2A2
25805	P09210
8508	Q96NL3
59421	Q9UQV4
51716	P02042
45232	Q96HE7
20300	Q5MIZ7
16908	Q16851
14003	Q9NXL9
33504	P01912
41623	P35221
50955	P06744
38432	Q9UKT7
42097	P63010
58231	P20742
31449	Q13191
2404	Q49AN0
927	P68104
9113	Q9Y4A5
45117	Q9H254
23464	O96005
36689	Q9UHG3
5464	P08134
17712	P06396
35487	Q9NP74
34355	Q96Q06
57255	P0CG04
12318	P41226
45525	P30499
28502	Q12756
37989	O60674
13407	P98171
5206	P07099
47425	Q99877
58814	P11177
29907	P19320
38389	O00499
23243	Q13751
15386	P04233
56464	P04114
57514	P14780
32540	Q9P0X4
41515	Q13443
40911	P69905
11501	Q8N4C6
31983	O94967
19370	O14980
35339	Q9H3M7
60331	Q9UBS4
6363	P12883
22142	Q96QK8
44576	Q9NP77
41325	Q9NPG4
57271	P08670
59486	P07195
6195	Q13123
26296	Q99598
45896	Q14320
8284	Q8NFZ0
40223	Q5VTE0
49058	P69905
16588	P33261
45344	P12814
62232	P26992
2299	P62736
33051	Q8IUR7
33927	P61326
62770	P13761
54162	O00560
2607	Q93077
52571	Q9NR12
47636	P36955
31580	Q13415
23993	Q92508
60909	P11142
16291	O96009
49952	O14786
11839	P23769
63252	O60664
40065	P55160
22197	Q5TEJ8
46159	Q6ZMZ3
18635	P50990
40932	P35606
52694	P51690
4535	Q16236
9246	O95864
48421	Q96EY5
61474	Q14353
8508	Q3SXZ3
5460	Q9NVD7
50277	P35527
57724	P02671
35004	Q07507
25361	P09327
3953	O75953
18230	Q14157
25340	P0DJD9
5743	P55265
1281	P02768
49243	P35968
34440	Q8TEM1
48574	P30450
7142	Q9UMN6
48012	Q9P289
46626	O60244
24688	Q9Y2G2
33455	Q969Q5
54583	Q9UBH6
45065	Q9BR76
9475	P09601
47585	P04908
39462	P30154
555	P09651
31117	P43490
55481	Q99877
30453	Q96L93
46216	P01892
36466	O00571
2241	Q9Y2A7
3866	O76094
21232	P06899
5750	Q14764
29019	O00182
20622	P62736
4610	Q5T1V6
60367	P20132
41002	Q92688
26742	O76003
16320	Q14254
45028	Q8ND30
62944	P01024
59476	P35241
32578	Q96Q89
10691	Q5XPI4
11280	Q15018
33837	Q96H15
21746	Q8WVJ2
39149	Q9H0A9
18582	Q14764
19395	Q9BRR6
27009	Q96QK1
33603	Q13433
15629	P42858
14774	P11274
60374	Q13445
10521	P04350
57008	P0CG04
28196	P14735
39168	Q12962
29814	Q9Y283
14652	Q9P0V9
34762	Q9NQ34
13224	O95817
6475	Q9NY87
50272	Q9NRN5
17585	P68366
25973	P05198
25111	P16144
7598	Q3KQV3
53908	P56199
50967	P36578
3168	Q13813
3795	P68371
31573	Q96QV6
1871	P06899
41848	P01891
59195	Q96QR1
29768	Q9Y4L1
10503	Q8WY64
8508	Q9BX82
42460	P01859
38823	C9J798
29173	Q9UGN4
45801	Q8IWL1
42647	A5A3E0
5147	Q9BT22
43539	Q92503
59791	P15502
23891	Q30167
57960	P27797
10022	P51817
14409	Q9H992
11575	Q7Z460
5970	Q9UII2
63234	Q71DI3
7537	P0DMV8
31473	Q99877
10868	O60832
31103	Q92616
23459	Q14999
57699	P10619
16557	Q9UEW3
11864	O43795
22099	Q9NQW1
58022	P09871
62316	P30510
1481	A6NHX0
10538	Q9Y5F8
23166	Q8IXM6
12668	O75448
35010	Q9H6S3
24793	P12111
16948	O43684
54871	P00736
31545	Q92797
50900	P30475
61650	Q9BX51
44857	Q99759
50713	P16402
59031	P98194
30765	Q01167
10521	P68371
25927	Q7Z699
59100	Q9UEW3
50989	P63261
9986	Q14156
48968	P62805
21959	P07437
8033	Q9UNF1
7545	P01893
37584	Q92925
12262	Q96G23
62230	P08708
53359	P14543
43050	Q2M3M2
9787	P30461
2314	P13746
50852	B2RXH8
39240	P30501
19386	Q8N2G6
41341	P0DJD9
60973	P13929
42632	Q99661
34002	Q4AC94
32848	Q14938
50586	Q99878
46095	Q96RL7
50709	O15031
47577	P0C0L5
6499	P07327
42243	O00182
41804	P82914
32145	Q8N490
8372	Q9BUN8
5043	P0CG48
62867	Q2M2H8
23373	Q6NT55
35969	O75369
36579	Q13769
31712	Q15046
1577	Q8WXH0
47073	P25054
33966	P01857
19682	Q9HC84
30806	Q8N1W1
35842	P35542
16780	Q99832
766	Q14684
49194	P00488
29657	Q9HCG1
36286	P35658
48969	P0DP03
29522	Q9UKJ1
56468	P30043
12948	P30508
21409	Q9BPW9
7257	Q99519
445	P30462
34696	Q13509
42999	P30038
23002	P82909
12154	Q562R1
12517	P13647
63899	P39023
45943	P59923
15317	P78552
12214	Q00653
7192	Q9UQR1
14023	Q04637
58114	P06396
6434	P63261
44465	P33121
55033	Q06481
26601	Q6S8J3
39593	P12004
44579	P52948
49288	P22695
1966	P17987
20301	Q9HD20
11005	Q8WZA2
48508	Q9NYW8
39210	P68431
56374	P00736
12948	P30499
23506	P0DP24
13411	P35713
62699	P16190
21740	Q6WKZ4
12501	P46783
9742	P08238
51250	Q6NXT2
34710	P61587
57219	P05181
62634	Q9GZQ8
38594	O60306
16706	P18428
49433	P33176
48790	P01772
50189	P22695
55915	P20671
49554	P17813
10968	P68366
43497	Q8TAS1
16035	P42126
56982	P01857
29947	Q96HV5
58280	Q9H6Y7
56116	P00751
23097	O60231
18825	P68133
23641	Q8IUE6
52567	P30049
41643	P15056
45961	Q03112
19765	P17661
32353	Q9H3P7
49805	P00846
41367	Q12982
5711	P35579
33311	Q6NUS6
23271	Q96C34
48841	O00468
44415	P04350
3161	Q02543
27795	Q15771
16896	Q8N1B4
54537	P49281
4714	P84243
44762	P30487
41609	P01009
52712	P10620
11113	Q9NVG8
63561	P49773
59200	P01023
13124	Q8N138
56991	P04222
48	P01906
43068	Q9UI30
15735	Q9H583
46659	A2RRP1
34766	P68371
63470	P30483
25703	Q9HC98
3422	P04114
32049	Q13410
44107	P53621
17094	P68402
12427	A0AVT1
51148	P00338
2106	Q96IF1
57094	Q8IUE6
37910	Q9UFF9
3247	P53396
39325	P09960
38553	Q9UL03
34062	P49961
10615	Q9UPN6
1480	P30510
59312	P11215
12162	Q9P055
63749	P30481
62810	P02679
6437	O00159
27354	P00533
32823	Q14204
11505	Q9Y5Q9
42413	O15205
48537	P01763
58165	P01903
8643	Q92796
17534	Q16795
23035	P55808
20885	Q02952
9131	Q96HP0
62694	P11142
12948	P30481
15908	P13639
53253	P38484
16704	P10316
17783	P20039
59908	Q71U36
45150	Q13075
1730	Q9BTD3
7394	Q99873
21730	P49910
36991	Q02952
57371	P13746
60761	P13746
5381	Q99613
57210	P33947
56033	Q8IZF2
35362	Q9NZC9
1787	Q9H4G0
52556	O75197
44762	P01891
48168	P11142
47663	P22310
28908	P22760
7119	O95810
10043	A1L0T0
24572	P09327
25091	P61966
63749	P18462
9825	P18465
63080	P10809
26195	Q7Z2W7
16062	O60331
13140	P16473
44175	Q1KMD3
32349	Q9BTE0
16883	P07327
7920	Q14568
1216	P49748
336	Q96FQ6
27565	Q9UG01
2922	Q709C8
11591	O14986
62366	Q07000
52736	P69905
23172	P50750
46216	P30455
48811	P01903
19743	P16402
14831	P60709
61827	P31513
34745	Q9H257
57932	P10619
11393	Q7LBC6
15711	P08910
27616	Q99816
30792	Q53EP0
619	Q99877
32610	Q14CX7
20498	P00338
48146	Q9BTV4
46656	Q8N4N3
7642	Q9NVI1
63229	P04439
10	P03989
59660	P42766
50674	P30481
28295	Q9Y547
64029	O00602
57627	Q9ULP0
20125	Q13571
32940	Q14643
13901	P46940
49481	P12814
51427	P47914
29302	P35579
20063	P01024
10538	Q9Y5F3
32875	Q6P280
20930	P52907
4919	Q3KQU3
12991	P50591
11741	P69892
51839	A0A0C4DH73
16319	P31321
11045	O96009
5105	P11021
20209	Q9HB90
47717	Q76N32
22078	P18464
51426	P49189
64176	Q8N695
36123	O43290
11228	P42785
48677	P30498
40587	Q9UL63
58330	A6NNZ2
3065	Q9H8S9
12451	C4AMC7
32566	P00403
45548	Q8IWT6
25944	Q14249
56584	A6NMZ7
36094	Q63HR2
11131	P05026
23891	P13761
5894	P07196
28957	O15020
48955	Q15582
50985	P02545
17527	P68366
50520	P24855
51386	P46781
56553	Q8TE54
49364	Q8N2G8
4872	O15270
9302	Q7RTV2
54813	P15502
48415	P30457
3928	Q53T59
9328	Q7Z2W7
36568	Q92569
20837	Q12864
62571	P10319
40669	Q9UHD8
25699	Q12965
11037	P78527
17235	P04350
9270	O95613
32016	P08F94
15214	P46734
62065	O14579
915	Q13459
42042	P01891
22773	Q9Y2Z2
51887	P04114
47408	O94953
6588	Q14586
31041	O60268
35652	Q9UHI7
43679	O15131
22510	Q4AC94
17109	O14950
46881	O75023
17684	P27348
43853	P49815
19531	Q5SW79
4076	Q14571
29848	Q9P2I0
11392	Q15034
31896	P13693
50075	Q9HBW9
29902	Q16352
15451	P05787
3452	P18462
2887	P69892
60390	P01903
6560	Q9H3D4
21168	Q9HB21
39975	Q15052
2498	Q8TDI0
28351	Q9BYN0
53229	P07996
17200	P09471
53061	Q969T9
16984	P42858
4696	Q29974
57124	Q8IUE6
61228	O43286
17671	P07196
3500	P15311
9278	P06737
56084	P35609
16892	Q9H0X4
21456	Q7Z7F7
50966	P00846
42640	Q7KZN9
4168	Q14573
47972	Q96KB5
61683	A3KMH1
60896	P11142
34779	P68133
37175	O00267
14760	Q9UNA4
38447	P13535
4320	O60664
47369	P02671
24393	Q15149
3795	P07437
19153	A8MWY0
47881	Q8TEQ0
6055	Q9H3D4
15135	Q9H2A2
2948	Q9P107
1475	Q9NVX7
56700	P06756
26391	Q6ZN06
1286	Q6UWM9
13152	Q96KA5
12778	Q9Y3L3
10076	Q96PU8
34011	Q14562
6389	O75112
22467	Q12830
17951	P12882
46905	Q9NYU1
23985	P10153
32479	O00463
22078	P04222
54207	P10412
23653	Q9P2F8
4133	Q14593
49957	P36578
53485	P39019
56411	O60245
62874	P11166
5290	Q99832
46562	Q9UPN7
1305	O95671
21512	Q9UMS6
30634	P30153
45770	O00410
62848	Q6P5S2
36119	O96009
38409	P34932
18993	Q15345
4421	P39059
9166	P05093
54895	P04350
26062	Q9NZN4
3980	Q9UKX3
15017	Q9HCH3
6445	P56134
36364	P48454
28052	Q86VP6
63087	P35579
22573	A8MPP1
711	Q15181
62911	P0C0L4
3983	P36776
45610	Q96QB1
54863	P47914
6194	Q06828
8879	P49750
35032	Q93073
48299	Q86VP6
24576	Q9UHL9
54164	P16870
7545	P30486
52844	Q99735
25522	P49748
48462	Q96EY5
39878	P17927
16153	Q9Y2H1
56794	P68104
19187	Q15392
12718	P11912
41479	Q9UBB9
2348	Q96JY6
25667	P11055
54702	P13637
55767	P19823
3256	Q99996
18827	Q05193
9464	Q6T310
57128	Q93077
33519	Q8WVM8
51244	Q96IX5
19332	Q03167
859	Q9H3M7
24912	Q9Y4P1
39411	Q9UMS6
33726	P48643
272	P10316
30556	O75306
454	P08670
20228	Q92526
35875	P61421
5534	P63261
23510	P60842
56991	P30479
55067	P63261
17240	Q9Y6R7
1846	Q8WXH0
46349	P12757
